Strawberry_vein_banding_virus	ICTV,Family:Caulimoviridae,Genus:Caulimovirus,Species:Strawberry_vein_banding_virus,nucl:80,prot:n.a.
Sunflower_chlorotic_mottle_virus	ICTV,Family:Potyviridae,Genus:Potyvirus,Species:Sunflower_chlorotic_mottle_virus,nucl:76,prot:82
Sunflower_mosaic_virus	ICTV,Family:Potyviridae,Genus:Potyvirus,Species:Sunflower_mosaic_virus,nucl:76,prot:82
Sweet_potato_chlorotic_fleck_virus	ICTV,Family:Betaflexiviridae,Genus:Carlavirus,Species:Sweet_potato_chlorotic_fleck_virus,nucl:72,prot:80
Sweet_potato_chlorotic_stunt_virus	ICTV,Family:Closteroviridae,Genus:Crinivirus,Species:Sweet_potato_chlorotic_stunt_virus,nucl:n.a.,prot:75
Sweet_potato_feathery_mottle_virus	ICTV,Family:Potyviridae,Genus:Potyvirus,Species:Sweet_potato_feathery_mottle_virus,nucl:76,prot:82
Sweet_potato_latent_virus	ICTV,Family:Potyviridae,Genus:Potyvirus,Species:Sweet_potato_latent_virus,nucl:76,prot:82
Sweet_potato_leaf_curl_virus	ICTV,Family:Geminiviridae,Genus:Begomovirus,Species:Sweet_potato_leaf_curl_virus,nucl:91,prot:n.a.
Sweet_potato_mild_speckling_virus	ICTV,Family:Potyviridae,Genus:Potyvirus,Species:Sweet_potato_mild_speckling_virus,nucl:76,prot:82
Sweet_potato_virus_C	ICTV,Family:Potyviridae,Genus:Potyvirus,Species:Sweet_potato_virus_C,nucl:76,prot:82
Tabacco_streak_virus	ICTV,Family:Bromoviridae,Genus:Ilarvirus,Species:Tabacco_streak_virus,nucl:n.a.,prot:n.a.
Taro_vein_chlorosis_alphanucleorhabdovirus	ICTV,Family:Rhabdoviridae,Genus:Alphanucleorhabdovirus,Species:Taro_vein_chlorosis_alphanucleorhabdovirus,nucl:75,prot:n.a.
Tobacco_necrosis_virus_A	ICTV,Family:Tombusviridae,Genus:Necrovirus,Species:Tobacco_necrosis_virus_A,nucl:n.a.,prot:87-93
Tobacco_necrosis_virus_D	ICTV,Family:Tombusviridae,Genus:Necrovirus,Species:Tobacco_necrosis_virus_D,nucl:n.a.,prot:87-93
Tobacco_ringspot_virus	ICTV,Family:Secoviridae,Genus:Nepovirus,Species:Tobacco_ringspot_virus,nucl:n.a.,prot:75-80
Tomato_black_ring_virus	ICTV,Family:Secoviridae,Genus:Nepovirus,Species:Tomato_black_ring_virus,nucl:n.a.,prot:75-80
Tomato_bushy_stunt_virus	ICTV,Family:Tombusviridae,Genus:Tombusvirus,Species:Tomato_bushy_stunt_virus,nucl:n.a.,prot:85
Tomato_chlorosis_virus	ICTV,Family:Closteroviridae,Genus:Crinivirus,Species:Tomato_chlorosis_virus,nucl:n.a.,prot:75
Tomato_infectious_chlorosis_virus	ICTV,Family:Closteroviridae,Genus:Crinivirus,Species:Tomato_infectious_chlorosis_virus,nucl:n.a.,prot:75
Tomato_leaf_curl_New_Delhi_virus	ICTV,Family:Geminiviridae,Genus:Begomovirus,Species:Tomato_leaf_curl_New_Delhi_virus,nucl:91,prot:n.a.
Tomato_mottle_Taino_virus	ICTV,Family:Geminiviridae,Genus:Begomovirus,Species:Tomato_mottle_Taino_virus,nucl:91,prot:n.a.
Tomato_yellow_mosaic_virus	ICTV,Family:Geminiviridae,Genus:Begomovirus,Species:Tomato_yellow_mosaic_virus,nucl:91,prot:n.a.
Tulare_apple_mosaic_virus	ICTV,Family:Bromoviridae,Genus:Ilarvirus,Species:Tulare_apple_mosaic_virus,nucl:n.a.,prot:n.a.
Wheat_streak_mosaic_virus	ICTV,Family:Potyviridae,Genus:Tritimovirus,Species:Wheat_streak_mosaic_virus,nucl:76,prot:82
Wheat_yellow_leaf_virus	ICTV,Family:Closteroviridae,Genus:Closterovirus,Species:Wheat_yellow_leaf_virus,nucl:n.a.,prot:75
